blind_id,item_id,split,hallucination_type,gold_answer
reasoning-0249,reasoning_hallu-0059,hallucinated,formula_misapplication,"সোনা এবং রৌপ্যের মধ্যে বিনিময় হার দ্বারা স্বর্ণের মুদ্রার সংখ্যাকে গুণ করে ১০০টি সোনার কয়েনের মূল্য কতটি রৌপ্য মুদ্রার মূল্য নির্ধারণ করুন: ১০০ স্বর্ণ * ৩ রূপা/সোনা = <<১০০*৩=৩০০>>৩০০টি রৌপ্য
তারপর রৌপ্য মুদ্রায় স্বর্ণ ও রৌপ্যের মোট মূল্য নির্ণয় করতে রৌপ্য মুদ্রার সংখ্যার সাথে সোনার মান যোগ করুন: ৩০০ রূপা + ৬০ রূপা = <<৩০০+৬০=৩৬০>>৩৬০ রূপা
এখন তামার মুদ্রার পরিপ্রেক্ষিতে এর মান প্রকাশ করতে রূপা এবং তামার মধ্যে বিনিময় হার দ্বারা সেই মানটিকে গুণ করুন: ৩৬০ রূপা * ৮ তামা/সিলভার = <<৩৬০*৮=২৮৮০>>২৮৮০ তামা
তারপর তামার মুদ্রায় প্রকাশিত স্বর্ণ ও রৌপ্যের মান (শেষ ধাপের মান) তামার মুদ্রার সংখ্যার সাথে যোগ করুন যাতে মজুদের মোট মূল্য বের করা যায়: ২৮৮০ + ৩৩ = <<২৮৮০+৩৩=২৯১৩>>২৯১৩
#### ২৯১৩"
reasoning-0250,reasoning_hallu-0170,hallucinated,invalid_deduction,"১০ জন লোক প্রতি ১০ দিনে ১০,০০০ কেজি বা ১০,০০০/১০=<<১০০০০/১০=১০০০>>প্রতি ১০ জন প্রতি দিনে ১০০০ কেজি করে।
এবং প্রতি ১০ জন প্রতি দিন ১০০০ কেজি হল ১০০০/১০=<<১০০০/১০=১০০>>প্রতি জন প্রতি ১০০ কেজি।
দশ জনের অর্ধেক হল ১০/২=<<১০/২=৫>>৫ জন।
জনপ্রতি প্রতিদিন ১০০ কেজি, ৫ জন লোক ৫*১০০=<<৫*১০০=৫০০>>প্রতিদিন ৫০০ কেজি বেলচা দিতে পারে।
অতএব, ৫ জনের জন্য ৪০,০০০ কেজি বেলচা করতে, ৪০,০০০/৫০০=<<৪০০০০/৫০০=৮০>>৮০ দিন লাগবে।
#### ৮০"
reasoning-0251,reasoning_hallu-0012,hallucinated,arithmetic_slip,"আরাফাত ৪.৫ ঘন্টা ধরে ২০ মাইল প্রতি ঘন্টা বেগে ভ্রমণ করেছিল, তাই ২০ * ৪.৫ = <<২০*৪.৫=৯০>>সমতল মাটিতে ৯০ মাইল।
তিনি ২.৫ ঘন্টা চড়াই প্রতি ঘন্টা ১২ মাইল ভ্রমণ করেছেন, তাই ১২ * ২.৫ = <<১২*২.৫=৩০>>৩০ মাইল চড়াই।
তিনি ১.৫ ঘন্টা = ২৪ * ১.৫ = <<২৪*১.৫=৩৬>>৩৬ মাইল উতরাই যাত্রা করেছিলেন।
তার টায়ার পাংচার হওয়ার আগে, তিনি ৯০ + ৩০ + ৩৬ = <<৯০+৩০+৩৬=১৫৬>>১৫৬ মাইল ভ্রমণ করেছিলেন।
সুতরাং পরবর্তী শহরটি যেখান থেকে সে শুরু করেছিল সেখান থেকে ১৬৪ মাইল দূরে, আরাফাতকে ১৬৪ - ১৫৬ = <<১৬৪-১৫৬=৮>>৮ মাইল হাঁটতে হয়েছিল।
#### ৮"
reasoning-0252,reasoning_hallu-0018,hallucinated,arithmetic_slip,"যেহেতু প্রথম দিনে হ্রদে ৩০০টি মাছ-খেকো  পাখি ছিল, দ্বিতীয় দিনে সংখ্যাটি দ্বিগুণ হয়ে ২*৩০০ = <<৩০০*২=৬০০>>৬০০ পাখি হয়েছে।
কাউসার দুই দিনে হ্রদে যে পাখি  দেখেছেন তার মোট সংখ্যা হল ৬০০+৩০০ = <<৬০০+৩০০=৯০০>>৯০০
তৃতীয় দিনে, হ্রদে পাখির  সংখ্যা কমে ৬০০-২০০ = <<৬০০-২০০=৪০০>>৪০০ পাখি হয়েছে ।
তিন দিনে, কাউসার হ্রদে ৪০০+৯০০ = <<৪০০+৯০০=১৩০০>>১৩০০টি মাছ- খেকো  পাখি দেখেছিলেন।
#### ১৩০০"
reasoning-0253,reasoning_hallu-0181,hallucinated,invalid_deduction,"নার্স মিলির ১২*(১/৩)=<<১২*(১/৩)=৪>>৪টি বিশেষ চাহিদা সম্পন্ন রোগী রয়েছে।
তার ১২-৪=<<১২-৪=৮>>৮ স্ট্যান্ডার্ড কেয়ার রোগী রয়েছে।
বিশেষ চাহিদা সম্পন্ন রোগীদের সেবা দিতে ২০% বেশি সময় লাগে, যার অর্থ প্রতি রোগীর সেবা করতে ১.২*৫=৬ মিনিট সময় লাগে।
তার সমস্ত স্ট্যান্ডার্ড কেয়ার রোগীদের রাতের খাবার পরিবেশন করতে, ৫*৮=<<৫*৮=৪০>>৪০ মিনিট সময় লাগবে।
তার বিশেষ চাহিদা সম্পন্ন সকল রোগীদের রাতের খাবার পরিবেশন করতে সময় লাগবে ৬*৪=<<৬*৪=২৪>>২৪ মিনিট।
মোট, তার সমস্ত রোগীদের রাতের খাবার পরিবেশন করতে ৪০+২৪=<<৪০+২৪=৬৪>>৬৪ মিনিট সময় লাগবে।
#### ৬৪"
reasoning-0254,reasoning_gold-0016,gold,gold,"৩টি শিয়াল প্রতি সপ্তাহে মোট ৩*৪টি = <<৩*৪=১২>>১২টি নিশ্চুক ধরে
মোট ১২*৩ = <<১২*৩=৩৬>>৩৬টি নিশ্চুকের জন্য ৩ সপ্তাহ ধরে প্রতি সপ্তাহে ১২টি নিশ্চুক ধরা হয়
৩টি শিয়াল প্রতি সপ্তাহে ২টি খরগোশ ধরে মোট ৩*২ = <<৩*২=৬>>৬টি খরগোশ
মোট ৬*৩ = <<৬*৩=১৮>>১৮টি খরগোশ ৩ সপ্তাহ ধরে প্রতি সপ্তাহে ৬টি খরগোশ ধরা হয়
এখানে প্রথমে ১০০ টি নিশ্চুক ছিল তাই এখন ১০০-৩৬ = <<১০০-৩৬=৬৪>>৬৪ টি নিশ্চুক বাকি আছে
প্রথমে ৫০টি খরগোশ ছিল তাই এখন ৫০-১৮ = <<৫০-১৮=৩২>>৩২টি খরগোশ বাকি আছে
সেখানে ৬৪+৩২ = <<৬৪+৩২=৯৬>>৯৬টি নিশ্চুক এবং খরগোশ বাকি আছে
#### ৯৬"
reasoning-0255,reasoning_hallu-0148,hallucinated,hallucinated_intermediate_fact,"তিনি ৪ সপ্তাহের জন্য প্রতি  সপ্তাহে ৳৫.০০ দিয়ে শুরু করেন যাতে এটি ৫*৪ = ৳<<৫*৪=২০.০০>>২০.০০
তারপরে তিনি এটিকে ৪ সপ্তাহের জন্য প্রতি সপ্তাহে ৳১০.০০ পর্যন্ত বাম্প করেন যাতে এটি ১০*৪ = ৳<<১০*৪=৪০.০০>>৪০.০০
এর পরে, সে ৪ সপ্তাহের জন্য প্রতি সপ্তাহে ৳২০.০০ সঞ্চয় করে যাতে ২০*৪ = ৳<<২০*৪=৮০.০০>>৮০.০০
১২ সপ্তাহে তিনি ২০+৪০+৮০ = ৳<<২০+৪০+৮০=১৪০.০০>>১৪০.০০ সংরক্ষণ করেছেন
#### ১৪০"
reasoning-0256,reasoning_hallu-0186,hallucinated,invalid_deduction,"সাফা একটি বেক সেলের জন্য প্রতিটি ব্যাচ থেকে ২০ x ৩/৪ = <<২০*৩/৪=১৫>>১৫টি ব্রাউনি আলাদা করে রেখেছেন।
সুতরাং, এখানে ২০ - ১৫ = <<২০-১৫=৫>>৫টি ব্রাউনি রয়েছে যা প্রতিটি ব্যাচ থেকে বেক বিক্রির জন্য নয়।
৫টির মধ্যে, ৫ x ৩/৫ = <<৫*৩/৫=৩>>৩টি ব্রাউনি প্রতিটি ব্যাচ থেকে একটি পাত্রে রাখা হয়।
এইভাবে, ৫ - ৩ = <<৫-৩=২>>প্রতিটি ব্যাচ থেকে ২টি ব্রাউনি দেওয়া হয়৷
অতএব, ১০টি ব্যাচ থেকে মোট ২ x ১০ = <<২*১০=২০>>২০টি ব্রাউনি দেওয়া হয়েছে।
#### ২০"
reasoning-0257,reasoning_hallu-0151,hallucinated,invalid_deduction,"যখন সায়ানের বয়স ৩০ হবে, তখন অনিলের  বয়স ৩০ * ২ = <<৩০*২=৬০>>৬০ বছর হবে৷
তখন আমানের  বয়স ৩০/২ = <<৩০/২=১৫>>১৫ বছর হবে।
সায়ান ৩০ - ১৬ = <<৩০-১৬=১৪>>১৪ বছরে ৩০ বছর বয়সী হবে৷
বর্তমানে, অনিলের  বয়স ৬০ - ১৪ = <<৬০-১৪=৪৬>>৪৬৷
বর্তমানে, আমানের  বয়স ১৫ - ১৪ = <<১৫-১৪=১>>১ বছর।
সুতরাং, অনিল  এবং আমানের  বয়সের যোগফল এখন ৪৬ + ১ = <<৪৬+১=৪৭>>৪৭ বছর বয়সী।
#### ৪৭"
reasoning-0258,reasoning_hallu-0041,hallucinated,arithmetic_slip,"বর্গাকার পতাকা প্রতি পতাকা ১৬ বর্গফুট ফ্যাব্রিক ব্যবহার করে কারণ চার গুণ চার সমান <<৪*৪=১৬>>১৬
প্রশস্ত পতাকা প্রতিটি পতাকা প্রতি ১৫ ফুট ফ্যাব্রিক ব্যবহার করে কারণ পাঁচ গুণ তিন সমান <<৫*৩=১৫>>১৫
লম্বা পতাকা প্রতিটি পতাকা প্রতি ১৫ ফুট ফ্যাব্রিক ব্যবহার করে কারণ পাঁচ গুণ তিন সমান <<৫*৩=১৫>>১৫
তিনি বর্গাকার পতাকার জন্য ২৫৬ বর্গফুট ব্যবহার করেছেন কারণ ১৬ গুণ ১৬ সমান <<১৬*১৬=২৫৬>>২৫৬
তিনি প্রশস্ত পতাকার জন্য ৩০০ বর্গফুট ব্যবহার করেছেন কারণ ২০ গুণ ১৫ সমান <<২০*১৫=৩০০>>৩০০
তিনি লম্বা পতাকার জন্য ১৫০ বর্গফুট ব্যবহার করেছেন কারণ দশ গুণ ১৫ সমান ১৫০।
তিনি ৭০৬ বর্গফুট ব্যবহার করেছেন কারণ ২৫৬ যোগ ৩০০ যোগ ১৫০ সমান <<২৫৬+৩০০+১৫০=৭০৬>>৭০৬।
তার ২৯৪ বর্গফুট বাকি আছে কারণ ১,০০০ বিয়োগ ৭০৬ সমান <<১০০০-৭০৬=২৯৪>>২৯৪
#### ২৯৪"
reasoning-0259,reasoning_hallu-0194,hallucinated,invalid_deduction,"শুধুমাত্র ওয়াইন গ্রহণকারী লোকের সংখ্যা হল ওয়াইন গ্রহণকারী এবং যারা ওয়াইন এবং সোডা গ্রহণ করেছে তাদের সংখ্যার মধ্যে পার্থক্য হল ২৬ -১৭ = <<২৬-১৭=৯>>৯ জন
একইভাবে, শুধুমাত্র সোডা গ্রহণকারী লোকের সংখ্যা হল ২২-১৭ = <<২২-১৭=৫>>৫ জন
সুতরাং বর্তমান মোট সংখ্যা হল যারা শুধুমাত্র ওয়াইন খেয়েছেন, যারা শুধুমাত্র সোডা খেয়েছেন এবং যারা উভয়ই নিয়েছেন যা ৯+৫+১৭ = <<৯+৫+১৭=৩১>>৩১ জন।
#### ৩১"
reasoning-0260,reasoning_hallu-0064,hallucinated,formula_misapplication,"তার প্যারাকিটরা দিনে ৬ গ্রাম খায়, কারণ তিনটি প্যারাকিট গুণ দুই গ্রাম প্রতিটি ৬ গ্রামের সমান।
তার তোতাপাখিরা দিনে ২৮ গ্রাম খাবে কারণ দুটি তোতাপাখির গুণ ১৪ গ্রাম সমান <<২*১৪=২৮>>২৮ গ্রাম।
প্রতিটি ফিঞ্চ প্রতিদিন ১ গ্রাম খাবে, কারণ তারা একটি প্যারাকিটের অর্ধেক খায় এবং ২-এর ১/২ সমান।
তার ফিঞ্চগুলি দিনে ৪ গ্রাম খাবে কারণ চার ফিঞ্চের গুণ ১ গ্রাম সমান ৪ গ্রাম।
তার পাখিরা দিনে ৩৮ গ্রাম খায় কারণ ৬ যোগ ২৮ যোগ ৪ সমান <<৬+২৮+৪=৩৮>>৩৮
প্রতি সপ্তাহে ৭ দিন থাকে
অতএব, এক সপ্তাহে তার ২৬৬ গ্রাম লাগবে কারণ ৭ গুণ ৩৮ সমান <<৭*৩৮=২৬৬>>২৬৬।
#### ২৬৬"
reasoning-0261,reasoning_hallu-0236,hallucinated,semantic_drift,"যদি রহিমের বয়স ৪০ বছর এবং তার বোনের থেকে ১০ বছরের বড় হয়, তার বোনের বয়স ৪০-১০=<<৪০-১০=৩০>>৩০ বছর।
পাঁচ বছর আগে, রহিমের বয়স ছিল ৪০-৫=<<৪০-৫=৩৫>>৩৫ বছর।
একইভাবে, রহিমের বোনের বয়স ছিল ৩০-৫=<<৩০-৫=২৫>>২৫ বছর।
পাঁচ বছর আগে তাদের বয়সের যোগফল ছিল ২৫+৩৫=<<২৫+৩৫=৬০>>৬০
পাঁচ বছর আগে, রহিমের বয়স এবং তার বোনের বয়সের যোগফল ছিল তাদের বাবার বয়সের ৩/৪, মানে তাদের বাবার বয়স ছিল ৬০/৩/৪ = ৮০ বছর।
বাবার বয়স এখন ৮০+৫=<<৮০+৫=৮৫>>৮৫
#### ৮৫"
reasoning-0262,reasoning_hallu-0023,hallucinated,arithmetic_slip,"প্রথমে ন্যান্সি প্রতি সপ্তাহে ভারতীয় খাবার খাওয়ার পর মোট কতগুলি অ্যান্টাসিড নেয় তা খুঁজে বের করুন: ৩টি অ্যান্টাসিড/দিন * ৩ দিন/সপ্তাহ = <<৩*৩=৯>>৯টি অ্যান্টাসিড/সপ্তাহ
তারপরে প্রতি সপ্তাহে মেক্সিকান খাবার খাওয়ার পর ন্যান্সি যে পরিমাণ অ্যান্টাসিড নেয় তা সন্ধান করুন: ২টি অ্যান্টাসিড/দিন * ২ দিন/সপ্তাহ = <<২*২=৪>>৪টি অ্যান্টাসিড/সপ্তাহ
তারপর সে কত দিন ভারতীয় খাবার বা মেক্সিকান খাবার খায় না তা খুঁজে বের করুন: ৭ দিন/সপ্তাহ - ৩ দিন/সপ্তাহ - ২ দিন/সপ্তাহ = ২ দিন/সপ্তাহ
তারপরে ন্যান্সি প্রতি সপ্তাহে মোট কতগুলি অ্যান্টাসিড নেয়: ৯টি অ্যান্টাসিড/সপ্তাহ + ৪ অ্যান্টাসিড/সপ্তাহ + ২ অ্যান্টাসিড/সপ্তাহ = <<৯+৪+২=১৫>>১৫টি অ্যান্টাসিড/সপ্তাহ
তারপরে তার মাসিক খরচ খুঁজে বের করতে তার সাপ্তাহিক অ্যান্টাসিড খরচ প্রতি মাসে সপ্তাহের সংখ্যা দ্বারা গুণ করুন: ১৫টি অ্যান্টাসিড/সপ্তাহ * ৪ সপ্তাহ/মাস = <<১৫*৪=৬০>>৬০টি অ্যান্টাসিড/মাস
#### ৬০"
reasoning-0263,reasoning_hallu-0136,hallucinated,hallucinated_intermediate_fact,"তার বাগান হল ৫০০*৫০০=<<৫০০*৫০০=২৫০০০০>>২৫০,০০০ বর্গফুট
তার মানে সে ২৫০,০০০*৫০=<<২৫০০০০*৫০=১২৫০০০০০>>১২,৫০০,০০০ গ্রাম চিনাবাদাম পায়
তাই সে ১২,৫০০,০০০*৫/২০=<<১২৫০০০০০*৫/২০=৩১২৫০০০>>৩,১২৫,০০০ গ্রাম পিনাট বাটার তৈরি করে
তাই তার কাছে ৩,১২৫,০০০/১০০০=<<৩১২৫০০০/১০০০=৩১২৫>>৩১২৫ কেজি পিনাট বাটার আছে
অর্থাৎ এটি বিক্রি হয় ৩১২৫*১০=৳<<৩১২৫*১০=৩১২৫০>>৩১,২৫০ এ
#### ৩১২৫০"
reasoning-0264,reasoning_hallu-0177,hallucinated,invalid_deduction,"সেতারা এবং টুইঙ্কল প্রতি ঘণ্টায় ২৫০ ব্লকের হারে ট্রাকটি ভরে, মোট ২*২৫০ = <<২৫০*২=৫০০>>দুজনের জন্য প্রতি ঘণ্টায় ৫০০ ব্লক।
চার ঘণ্টা কাজ করার পর, স্টেলা এবং টুইঙ্কল ট্রাকে ৪*৫০০ = <<৪*৫০০=২০০০>>২০০০ ব্লক ভরেছিল।
ট্রাকে পূর্ণ হওয়ার জন্য তাদের যে ব্লকগুলি রাখতে হয়েছিল তা হল ৬০০০-২০০০ = <<৬০০০-২০০০=৪০০০>>৪০০০
যখন আরও ৬ জন স্টেলা এবং টুইঙ্কলের সাথে যোগ দেয়, তখন মোট ২+৬ = <<২+৬=৮>>৮ জন এখন ট্রাকে ভরছে।
জনপ্রতি ২৫০ ব্লকের হারে কাজ করে, আটজন লোক এক ঘন্টায় ২৫০*৮ = <<২৫০*৮=২০০০>>২০০০ ব্লক দিয়ে ট্রাক ভর্তি করেছে।
যদি ৪০০০টি ব্লক থাকে যা এখনও ট্রাকে ফেলার প্রয়োজন ছিল, ৮ জন লোক ৪০০০/২০০০ = <<৪০০০/২০০০=২>>ব্লকগুলি দিয়ে ট্রাকটি পূরণ করতে ২ ঘন্টা সময় নিয়েছে।
ট্যাঙ্কটি পূরণ করতে মোট সময় লেগেছে ৪+২ = <<৪+২=৬>>৬ ঘন্টা।
#### ৬"
reasoning-0265,reasoning_hallu-0184,hallucinated,invalid_deduction,"ধরা যাক বেলির ট্রিপের সংখ্যা ক হবে এবং খ হবে কবিরের সংখ্যা। আমরা জানি যে ক + খ = ৪০, এবং খ = ক + ৬।
প্রথম সমীকরণটিকে দ্বিতীয় সমীকরণে প্রতিস্থাপন করলে আমরা ক + ক + ৬ = ৪০ পাব
পদের মতো একত্রিত করলে আমরা ২ক + ৬ = ৪০ পাই
উভয় দিক থেকে ৬ বিয়োগ করলে আমরা ২ক = ৩৪ পাব
উভয় পক্ষকে ২ দ্বারা ভাগ করলে আমরা ক = ১৭ পাব
সেই মানটিকে খ = ক + ৬ এ প্রতিস্থাপন করলে, আমরা খ = ১৭ + ৬ = <<১৭+৬=২৩>>২৩ পাই
#### ২৩"
reasoning-0266,reasoning_hallu-0050,hallucinated,arithmetic_slip,"প্রথমে বিলের পরিমাণ সেন্টে রূপান্তর করুন: ৳২৬ * ১০০ সেন্ট/ডলার = <<২৬*১০০=২৬০০>>২৬০০ সেন্ট
তারপর সেই পরিমাণকে ৫% দ্বারা গুণ করুন জামিলা সাধারণত টিপসের পরিমাণ খুঁজে পেতে: ২৬০০ সেন্ট * ৫% = <<২৬০০*৫*.০১=১৩০>>১৩০ সেন্ট
তারপরে একটি ভাল টিপের পরিমাণ খুঁজে পেতে বিলের পরিমাণকে ২০% দ্বারা গুণ করুন: ২৬০০ সেন্ট * ২০% = <<২৬০০*২০*.০১=৫২০>>৫২০ সেন্ট
তারপরে খারাপ টিপের পরিমাণ থেকে ভাল টিপের পরিমাণ বিয়োগ করুন জামিলাকে আরও কত টিপ দিতে হবে তা খুঁজে বের করুন: ৫২০ সেন্ট - ১৩০ সেন্ট = <<৫২০-১৩০=৩৯০>>৩৯০ সেন্ট
#### ৩৯০"
reasoning-0267,reasoning_hallu-0195,hallucinated,invalid_deduction,"তামিম এবং তার বন্ধুরা ১/৪*২০০ = <<১/৪*২০০=৫০>>৫০ টি বার নিয়েছিল।
বাক্সে বাকি বারের মোট সংখ্যা ছিল ২০০-৫০ = <<২০০-৫০=১৫০>>১৫০ টি বার।
যেহেতু তাদের মধ্যে পাঁচটি ভাগ রয়েছে, তাদের প্রত্যেকে ৫০/৫ = <<৫০/৫=১০>>১০টি বার পেয়েছে।
বন্ধু ৫টি বার ফেরত দেওয়ার পরে, বাক্সে ১৫০ + ৫ = <<১৫০+৫=১৫৫>>১৫৫টি বার ছিল৷
উপমা পাঁচটি কম বার নিয়েছে, অর্থাৎ ৫০ - ৫ = <<৫০-৫=৪৫>>৪৫টি বার।
বাক্সে অবশিষ্ট মোট বার হল ১৫৫ - ৪৫ = <<১৫৫-৪৫=১১০>>১১০টি বার।
#### ১১০"
reasoning-0268,reasoning_gold-0038,gold,gold,"বাবর একটি নতুন ওয়ালেট কিনতে টাকা জমা করছে। ওয়ালেটটির দাম ১০০ টাকা। কিন্তু ইরার কাছে তার প্রয়োজনীয় অর্থের মাত্র অর্ধেক রয়েছে, অর্থাৎ ১০০/২ = ৳<<১০০/২=৫০>>৫০ টাকা
বাবরের বাবা-মা তাকে ওয়ালেট কিনতে সাহায্য করার জন্য ১৫ টাকা দিয়েছেন। <<৫০ + ১৫ = ৬৫>> টাকা)

বাবরের দাদা-দাদী তার বাবা-মাকে দেওয়া অর্থের দ্বিগুণ, অর্থাৎ ৩০ টকা দেন। <<১৫ * ২ = ৩০>> টাকা

এখন বাবরের কাছে মোট <<৬৫ + ৩০ = ৯৫ >> টাকা রয়েছে।

বাবরের আরও প্রয়োজন ১০০ টাকা - ৯৫ টাকা = ৫ টাকা

#### ৫"
reasoning-0269,reasoning_gold-0044,gold,gold,"যদি মিম ৳৩ খরচ করে এবং এখন তার ৳১১ থাকে, তার মানে প্রাথমিকভাবে তার ৳৩ + ৳১১ = ৳<<৩+১১=১৪>>১৪ ছিল
মিমের ​​লু-নিদের সংখ্যা ক এবং টু-নিদের সংখ্যা গ হবে। প্রাথমিকভাবে তার পার্সে মোট ১ক + ২গ = ৳১৪ ছিল
আমরা এটাও জানি যে তার মোট ১০টি কয়েন বা ১০=ক+গ ছিল
তার মানে প্রাথমিকভাবে তার T=১০-ক টু-নি ছিল
উভয় সমীকরণের সমন্বয়ে আমরা জানি যে ১৪=১ক+২*(১০-ক)
যদি আমরা বন্ধনী দিয়ে গুণ করি, তাহলে আমরা ১৪=১ক+২০-২ক পাব
যদি আমরা একদিকে চলক এবং অন্য দিকে ধ্রুবকগুলিকে একত্রিত করি তবে আমরা -৬=-১ক বা ক=৬ পাব।
ক এর মান জেনে, আমরা গ= ১০ - গ = ১০ - ৬ = <<১০-৬=৪>>৪ সমাধান করতে পারি
#### ৪"
reasoning-0270,reasoning_hallu-0173,hallucinated,invalid_deduction,"তাকে বেডরুম, বাথরুম, রান্নাঘর এবং বেসমেন্টে আলো প্রতিস্থাপন করতে হবে তাই ২+১+১+৪ = <<২+১+১+৪=৮>>৮টি লাইটবাল্ব
গ্যারেজে, তাকে অর্ধেক পরিমাণ প্রতিস্থাপন করতে হবে তাই তার প্রয়োজন ৮/২ = <<৮/২=৪>>৪টি লাইটবাল্ব
মোট, তার ৮+৪ = <<৮+৪=১২>>১২টি লাইট বাল্ব দরকার
তারা প্রতি প্যাকে ২টি আসে এবং তার ১২টি লাইটবাল্ব দরকার তাই তার ১২/২ = <<১২/২=৬>>৬ প্যাক লাইটবাল্ব দরকার
#### ৬"
reasoning-0271,reasoning_hallu-0111,hallucinated,hallucinated_intermediate_fact,"তিনি যে আইটেমগুলি ফিরিয়ে দিয়েছিলেন তার মূল্য ছিল ৳৭০০ + ৳৫০০ = ৳<<৭০০+৫০০=১২০০>>১২০০
এখন পর্যন্ত তিনি ৩০০০-১২০০ = <<৩০০০-১২০০=১৮০০>>১২০০ পুনরুদ্ধার করার পরে ১৮০০ আউট হয়েছেন।
২০% বেশি দামী একটি আইটেমের দাম ১ + .২ = আইটেমের চেয়ে ১.২ গুণ বেশি
তার মানে তিনি যে বাইকটি বিক্রি করেছেন তার দাম ৳৫০০*১.২ = ৳<<৫০০*১.২=৬০০>>৬০০
তিনি এটি ৳৬০০*.৮ = ৳<<৬০০*.৮=৪৮০>>৪৮০ এ বিক্রি করেছেন
তিনি যে বাইকটি ৬০০ টাকায় কিনেছিলেন তা থেকে তিনি ৬০০-৪৮০ =<<৬০০-৪৮০=১২০>>১২০
এখন পর্যন্ত সে আউট ১৮০০+১২০ = <<১৮০০+১২০=১৯২০>>১৯২০
যদি সে ১০০ মূল্যের একটি টোস্টারও কিনে থাকে, তাহলে তার ১৯২০+১০০ = <<১৯২০+১০০=২০২০>>২০২০ খরচ হয়েছিল
#### ২০২০"
reasoning-0272,reasoning_hallu-0080,hallucinated,formula_misapplication,"পাণ্ডুলিপিটি ৪০০ পৃষ্ঠার এবং প্রিন্টারগুলি প্রতি পৃষ্ঠা প্রতি ৳০.০৫ চার্জ করে মোট ৪০০*.০৫ = ৳<<৪০০*০.০৫=২০.০০>>২০.০০ প্রতি পাণ্ডুলিপির জন্য
তার ১০টি কপি তৈরি করা দরকার এবং এটির জন্য পান্ডুলিপি প্রতি ৳২০.০০ খরচ হয় যাতে এটি ১০*২০ = ৳<<১০*২০=২০০.০০>>২০০.০০
তাকে ১০টি কপির প্রতিটি আবদ্ধ করতে হবে, যা পান্ডুলিপি প্রতি ৳৫.০০ যাতে এটি ৫*১০ = ৳<<১০*৫=৫০.০০>>৫০.০০
এগুলো মুদ্রিত করতে ৳২০০.০০ এবং মোট ২০০+৫০ = ৳<<২০০+৫০=২৫০.০০>>২৫০.০০ এর জন্য বাঁধাই করতে ৳৫০.০০ খরচ হবে
#### ২৫০"
reasoning-0273,reasoning_gold-0028,gold,gold,"দিনে ৩ ঘন্টার জন্য একটি পালতোলা নৌকা ভাড়া করার জন্য ইরা ৳৬০ * ৩ = ৳<<৬০*৩=১৮০>>১৮০ প্রদান করেছে
আলী দিনে ৩ ঘন্টার মধ্যে একটি স্কি বোট ভাড়া করার জন্য ৳৮০ * ৩ = ৳<<৮০*৩=২৪০>>২৪০ প্রদান করেছেন।
তাই আলী প্রতিদিন পালতোলা নৌকা ভাড়া করার জন্য ইরার চেয়ে একটি স্কি বোট ভাড়ার জন্য ৳২৪০ - ৳১৮০ = ৳<<২৪০-১৮০=৬০>>৬০ টাকা বেশি দিয়েছেন।
অতএব, ইরা দুই দিনের মধ্যে পালতোলা নৌকা ভাড়া করার চেয়ে একটি স্কি বোট ভাড়া করতে আলী ৳৬০ x ২ = ৳<<৬০*২=১২০>>১২০ বেশি খরচ করে৷
#### ১২০"
reasoning-0274,reasoning_hallu-0175,hallucinated,invalid_deduction,"এক মাসে প্রায় ৪ সপ্তাহ থাকে।
মোট ৩*৪ = <<৩*৪=১২>>১২টি বাইক যোগ করার জন্য দোকানের মালিক ৪ সপ্তাহের জন্য প্রতি সপ্তাহে ৩টি বাইক যোগ করেছেন
দোকানের মালিকের কাছে এখন বাইকের আসল সংখ্যা + <<১২=১২>>১২টি বাইক রয়েছে৷
তিনি একই সময়ের মধ্যে ১৮টি বাইক বিক্রি করেছেন
তার এখন মোট ৪৫টি বাইক রয়েছে যা হল: বাইকের আসল সংখ্যা + ১২ - ১৮ = <<৪৫=৪৫>>৪৫টি বাইক
বাইকের আসল সংখ্যা = ৪৫-১২+১৮ = <<৪৫-১২+১৮=৫১>>৫১টি বাইক
#### ৫১"
reasoning-0275,reasoning_gold-0041,gold,gold,"প্রথমে, সম্পত্তি কর দেওয়ার আগে বাদল এর কত টাকা আছে তা বের করুন: ৳৪০,০০০ + ৳২,০০০ = ৳<<৪০০০০+২০০০=৪২০০০>>৪২,০০০
তারপর, বিক্রয় কর দেওয়ার আগে বাদল এর  কত টাকা আছে তা বের করুন: ৳৪২,০০০ + ৳৩,০০০ = ৳<<৪২০০০+৩০০০=৪৫০০০>>৪৫,০০০
এরপর, আয়করের পরে তার বেতনের কত শতাংশ বিল রাখে তা বের করুন: ১০০% - ১০% = ৯০%
এখন আমরা জানি যে .৯ ক = ৳৪৫,০০০, যেখানে ক হল বাদল  এর মোট বেতন
এখন আমরা সমীকরণের উভয় দিককে .৯ দ্বারা ভাগ করতে পারি সেই ক = ৳৫০,০০০
#### ৫০০০০"
